object,case,width,force,label,frame_idx,time_sec,x_t00,x_t01,x_t02,x_t03,x_t04,x_t05,x_t06,x_t07,x_t08,x_t09,x_t10,x_t11,x_t12,x_t13,x_t14,x_t15,y_t00,y_t01,y_t02,y_t03,y_t04,y_t05,y_t06,y_t07,y_t08,y_t09,y_t10,y_t11,y_t12,y_t13,y_t14,y_t15,z_t00,z_t01,z_t02,z_t03,z_t04,z_t05,z_t06,z_t07,z_t08,z_t09,z_t10,z_t11,z_t12,z_t13,z_t14,z_t15
appbox,33.4_20_2,33.4,20,2,68,1564556658085.0,0.9843137264251709,0.9921568632125854,0.4901960790157318,0.21568627655506134,1.0,0.9882352948188782,0.22745098173618317,0.16078431904315948,1.0,0.9490196108818054,0.6941176652908325,0.7333333492279053,0.7882353067398071,0.9215686321258545,1.0,1.0,0.0,0.0,0.21176470816135406,0.0,0.0470588244497776,0.0,0.0,0.0,0.6627451181411743,0.33725491166114807,0.46666666865348816,0.5058823823928833,0.1764705926179886,0.30980393290519714,0.8823529481887817,0.8823529481887817,0.2549019753932953,0.26274511218070984,0.6274510025978088,0.3529411852359772,0.32549020648002625,0.25882354378700256,0.364705890417099,0.2980392277240753,1.0,0.7254902124404907,0.0,0.0,0.5647059082984924,0.6980392336845398,0.3490196168422699,0.3490196168422699
appbox,33.4_20_2,33.4,20,2,69,1564556658100.0,0.9725490212440491,0.9686274528503418,0.4901960790157318,0.2078431397676468,1.0,0.9647058844566345,0.22745098173618317,0.1568627506494522,1.0,0.9333333373069763,0.7176470756530762,0.7607843279838562,0.7843137383460999,0.9098039269447327,1.0,1.0,0.0,0.0,0.2235294133424759,0.0,0.06666667014360428,0.0,0.0,0.0,0.6823529601097107,0.3450980484485626,0.45490196347236633,0.49803921580314636,0.19607843458652496,0.32156863808631897,0.8705882430076599,0.8745098114013672,0.2235294133424759,0.21960784494876862,0.6274510025978088,0.3450980484485626,0.29411765933036804,0.21568627655506134,0.364705890417099,0.29411765933036804,1.0,0.6980392336845398,0.0,0.0,0.5490196347236633,0.6745098233222961,0.35686275362968445,0.3607843220233917
appbox,33.4_20_2,33.4,20,2,70,1564556658115.0,0.9686274528503418,0.9647058844566345,0.48235294222831726,0.20000000298023224,1.0,0.9686274528503418,0.21176470816135406,0.1568627506494522,1.0,0.9372549057006836,0.7098039388656616,0.7647058963775635,0.7803921699523926,0.9098039269447327,1.0,1.0,0.0,0.0,0.2235294133424759,0.0,0.05882352963089943,0.0,0.0,0.0,0.6745098233222961,0.3450980484485626,0.45098039507865906,0.5058823823928833,0.1882352977991104,0.3176470696926117,0.8745098114013672,0.8705882430076599,0.25882354378700256,0.2549019753932953,0.6078431606292725,0.32549020648002625,0.32549020648002625,0.25882354378700256,0.33725491166114807,0.2823529541492462,1.0,0.7176470756530762,0.0,0.0,0.5607843399047852,0.6901960968971252,0.34117648005485535,0.33725491166114807
appbox,33.4_20_2,33.4,20,2,71,1564556658130.0,0.9725490212440491,0.9725490212440491,0.48235294222831726,0.2078431397676468,1.0,0.9686274528503418,0.21960784494876862,0.15294118225574493,1.0,0.9333333373069763,0.7137255072593689,0.7568627595901489,0.7803921699523926,0.9098039269447327,1.0,1.0,0.0,0.0,0.21176470816135406,0.0,0.05882352963089943,0.0,0.0,0.0,0.6745098233222961,0.34117648005485535,0.45098039507865906,0.4941176474094391,0.1882352977991104,0.3176470696926117,0.8705882430076599,0.8705882430076599,0.250980406999588,0.250980406999588,0.6274510025978088,0.3529411852359772,0.32156863808631897,0.24705882370471954,0.364705890417099,0.2980392277240753,1.0,0.7137255072593689,0.0,0.0,0.5607843399047852,0.6901960968971252,0.35686275362968445,0.35686275362968445
appbox,33.4_20_2,33.4,20,2,72,1564556658147.0,0.9686274528503418,0.9647058844566345,0.48235294222831726,0.20000000298023224,1.0,0.9686274528503418,0.21176470816135406,0.1568627506494522,1.0,0.95686274766922,0.7176470756530762,0.772549033164978,0.800000011920929,0.9215686321258545,1.0,1.0,0.0,0.0,0.2235294133424759,0.0,0.062745101749897,0.0,0.0,0.0,0.6705882549285889,0.33725491166114807,0.4431372582912445,0.49803921580314636,0.18039216101169586,0.3019607961177826,0.8666666746139526,0.8627451062202454,0.25882354378700256,0.2549019753932953,0.6078431606292725,0.32549020648002625,0.3294117748737335,0.25882354378700256,0.33725491166114807,0.2823529541492462,1.0,0.7176470756530762,0.0,0.0,0.5607843399047852,0.6823529601097107,0.34117648005485535,0.33725491166114807
appbox,33.4_20_2,33.4,20,2,73,1564556658161.0,0.9725490212440491,0.9686274528503418,0.47843137383461,0.21176470816135406,1.0,0.9686274528503418,0.21960784494876862,0.1568627506494522,1.0,0.9333333373069763,0.7137255072593689,0.7568627595901489,0.7803921699523926,0.9058823585510254,1.0,1.0,0.0,0.0,0.21176470816135406,0.0,0.06666667014360428,0.0,0.0,0.0,0.6784313917160034,0.34117648005485535,0.45098039507865906,0.4941176474094391,0.1882352977991104,0.3137255012989044,0.8666666746139526,0.8705882430076599,0.24313725531101227,0.239215686917305,0.6000000238418579,0.3333333432674408,0.3176470696926117,0.239215686917305,0.34117648005485535,0.27843138575553894,1.0,0.7137255072593689,0.0,0.0,0.5607843399047852,0.686274528503418,0.3450980484485626,0.3490196168422699
appbox,33.4_20_2,33.4,20,2,74,1564556658176.0,0.9764705896377563,0.9686274528503418,0.49803921580314636,0.20392157137393951,1.0,0.9647058844566345,0.21568627655506134,0.1568627506494522,1.0,0.9333333373069763,0.7058823704719543,0.7568627595901489,0.7803921699523926,0.9019607901573181,1.0,1.0,0.0,0.0,0.23137255012989044,0.0,0.06666667014360428,0.0,0.0,0.0,0.6823529601097107,0.34117648005485535,0.4470588266849518,0.49803921580314636,0.1882352977991104,0.30980393290519714,0.8823529481887817,0.8705882430076599,0.2549019753932953,0.24705882370471954,0.6274510025978088,0.3333333432674408,0.3294117748737335,0.24313725531101227,0.3450980484485626,0.2862745225429535,1.0,0.7058823704719543,0.0,0.0,0.5529412031173706,0.6745098233222961,0.3490196168422699,0.33725491166114807
appbox,33.4_20_2,33.4,20,2,75,1564556658191.0,0.9686274528503418,0.9647058844566345,0.48235294222831726,0.20000000298023224,1.0,0.9686274528503418,0.21176470816135406,0.1568627506494522,1.0,0.9411764740943909,0.7098039388656616,0.7647058963775635,0.7803921699523926,0.9058823585510254,1.0,1.0,0.0,0.0,0.2235294133424759,0.0,0.06666667014360428,0.0,0.0,0.0,0.6784313917160034,0.3490196168422699,0.4470588266849518,0.501960813999176,0.1882352977991104,0.3137255012989044,0.8745098114013672,0.8666666746139526,0.23137255012989044,0.22745098173618317,0.6078431606292725,0.32549020648002625,0.3019607961177826,0.23137255012989044,0.33725491166114807,0.2823529541492462,1.0,0.7137255072593689,0.0,0.0,0.5529412031173706,0.6784313917160034,0.3529411852359772,0.3450980484485626
appbox,33.4_20_2,33.4,20,2,76,1564556658206.0,0.9686274528503418,0.9725490212440491,0.4745098054409027,0.20000000298023224,1.0,0.9529411792755127,0.21960784494876862,0.14901961386203766,1.0,0.9529411792755127,0.7254902124404907,0.7529411911964417,0.800000011920929,0.9372549057006836,1.0,1.0,0.0,0.0,0.21176470816135406,0.0,0.07058823853731155,0.0,0.0,0.0,0.6666666865348816,0.3294117748737335,0.45490196347236633,0.48235294222831726,0.1764705926179886,0.3137255012989044,0.8705882430076599,0.8588235378265381,0.250980406999588,0.2549019753932953,0.6235294342041016,0.3490196168422699,0.3294117748737335,0.23529411852359772,0.3686274588108063,0.2980392277240753,1.0,0.7215686440467834,0.0,0.0,0.5686274766921997,0.7058823704719543,0.3333333432674408,0.32156863808631897
appbox,33.4_20_2,33.4,20,2,77,1564556658221.0,0.9647058844566345,0.9725490212440491,0.4901960790157318,0.20392157137393951,1.0,0.9529411792755127,0.21960784494876862,0.1568627506494522,1.0,0.9450980424880981,0.7019608020782471,0.7372549176216125,0.7803921699523926,0.9254902005195618,1.0,1.0,0.0,0.0,0.2235294133424759,0.0,0.07058823853731155,0.0,0.0,0.0,0.6745098233222961,0.34117648005485535,0.4588235318660736,0.4941176474094391,0.1764705926179886,0.32156863808631897,0.8823529481887817,0.8705882430076599,0.24705882370471954,0.2549019753932953,0.6274510025978088,0.34117648005485535,0.3294117748737335,0.23529411852359772,0.35686275362968445,0.29411765933036804,1.0,0.7176470756530762,0.0,0.0,0.5529412031173706,0.6980392336845398,0.3529411852359772,0.34117648005485535
appbox,33.4_20_2,33.4,20,2,78,1564556658237.0,0.95686274766922,0.95686274766922,0.48235294222831726,0.20000000298023224,1.0,0.9411764740943909,0.2235294133424759,0.1568627506494522,1.0,0.95686274766922,0.7176470756530762,0.7568627595901489,0.800000011920929,0.9372549057006836,1.0,1.0,0.0,0.0,0.2235294133424759,0.0,0.07450980693101883,0.0,0.0,0.0,0.6666666865348816,0.3294117748737335,0.45490196347236633,0.4941176474094391,0.1725490242242813,0.30980393290519714,0.8666666746139526,0.8627451062202454,0.25882354378700256,0.25882354378700256,0.615686297416687,0.3333333432674408,0.33725491166114807,0.24313725531101227,0.35686275362968445,0.29019609093666077,1.0,0.7137255072593689,0.0,0.0,0.5568627715110779,0.6941176652908325,0.3450980484485626,0.34117648005485535
appbox,33.4_20_2,33.4,20,2,79,1564556658252.0,0.9686274528503418,0.9803921580314636,0.4745098054409027,0.20392157137393951,1.0,0.9647058844566345,0.2235294133424759,0.16078431904315948,1.0,0.9411764740943909,0.7215686440467834,0.7529411911964417,0.7803921699523926,0.9215686321258545,1.0,1.0,0.0,0.0,0.2078431397676468,0.0,0.07058823853731155,0.0,0.0,0.0,0.6823529601097107,0.3490196168422699,0.4588235318660736,0.4901960790157318,0.1882352977991104,0.3294117748737335,0.8666666746139526,0.8627451062202454,0.2549019753932953,0.2666666805744171,0.6039215922355652,0.3333333432674408,0.34117648005485535,0.250980406999588,0.3529411852359772,0.29019609093666077,1.0,0.7215686440467834,0.0,0.0,0.5607843399047852,0.7019608020782471,0.3450980484485626,0.34117648005485535
appbox,33.4_20_2,33.4,20,2,80,1564556658267.0,0.9764705896377563,0.9725490212440491,0.48235294222831726,0.19607843458652496,1.0,0.9647058844566345,0.21960784494876862,0.14509804546833038,1.0,0.9529411792755127,0.7019608020782471,0.7372549176216125,0.7960784435272217,0.929411768913269,1.0,1.0,0.0,0.0,0.2235294133424759,0.0,0.054901961237192154,0.0,0.0,0.0,0.658823549747467,0.3294117748737335,0.4745098054409027,0.5098039507865906,0.1725490242242813,0.30588236451148987,0.8901960849761963,0.886274516582489,0.26274511218070984,0.25882354378700256,0.615686297416687,0.3294117748737335,0.32549020648002625,0.250980406999588,0.3529411852359772,0.27843138575553894,1.0,0.7215686440467834,0.0,0.0,0.5647059082984924,0.6980392336845398,0.3294117748737335,0.32549020648002625
appbox,33.4_20_2,33.4,20,2,81,1564556658282.0,0.9725490212440491,0.9725490212440491,0.4901960790157318,0.21568627655506134,1.0,0.9764705896377563,0.2235294133424759,0.1764705926179886,1.0,0.9529411792755127,0.7019608020782471,0.7607843279838562,0.7882353067398071,0.9137254953384399,1.0,1.0,0.0,0.0,0.21176470816135406,0.0,0.05882352963089943,0.0,0.0,0.0,0.6627451181411743,0.34117648005485535,0.45098039507865906,0.5098039507865906,0.1764705926179886,0.3019607961177826,0.8745098114013672,0.8745098114013672,0.239215686917305,0.239215686917305,0.6196078658103943,0.3450980484485626,0.30588236451148987,0.24313725531101227,0.3529411852359772,0.30588236451148987,1.0,0.7215686440467834,0.0,0.0,0.5568627715110779,0.6823529601097107,0.35686275362968445,0.35686275362968445
appbox,33.4_20_2,33.4,20,2,82,1564556658297.0,0.9686274528503418,0.9686274528503418,0.46666666865348816,0.20392157137393951,1.0,0.9647058844566345,0.21568627655506134,0.14901961386203766,1.0,0.929411768913269,0.7215686440467834,0.7529411911964417,0.7803921699523926,0.9058823585510254,1.0,1.0,0.0,0.0,0.21176470816135406,0.0,0.06666667014360428,0.0,0.0,0.0,0.6784313917160034,0.33725491166114807,0.4627451002597809,0.4941176474094391,0.1882352977991104,0.3137255012989044,0.8745098114013672,0.8705882430076599,0.239215686917305,0.239215686917305,0.5803921818733215,0.3176470696926117,0.30980393290519714,0.23529411852359772,0.3294117748737335,0.26274511218070984,1.0,0.7098039388656616,0.0,0.0,0.5607843399047852,0.686274528503418,0.34117648005485535,0.33725491166114807
appbox,33.4_20_2,33.4,20,2,83,1564556658313.0,0.9686274528503418,0.9725490212440491,0.46666666865348816,0.1921568661928177,1.0,0.95686274766922,0.21176470816135406,0.14509804546833038,1.0,0.9333333373069763,0.7058823704719543,0.7333333492279053,0.7921568751335144,0.929411768913269,1.0,1.0,0.0,0.0,0.21960784494876862,0.0,0.06666667014360428,0.0,0.0,0.0,0.6705882549285889,0.3294117748737335,0.4627451002597809,0.4901960790157318,0.1882352977991104,0.32549020648002625,0.886274516582489,0.8745098114013672,0.24705882370471954,0.250980406999588,0.6274510025978088,0.3529411852359772,0.3294117748737335,0.23529411852359772,0.37254902720451355,0.30588236451148987,1.0,0.6980392336845398,0.0,0.0,0.5568627715110779,0.6941176652908325,0.35686275362968445,0.3450980484485626
appbox,33.4_20_2,33.4,20,2,84,1564556658328.0,0.9764705896377563,0.9803921580314636,0.4941176474094391,0.2235294133424759,1.0,0.9764705896377563,0.23529411852359772,0.16078431904315948,1.0,0.9411764740943909,0.729411780834198,0.7529411911964417,0.7882353067398071,0.9176470637321472,1.0,1.0,0.0,0.0,0.21568627655506134,0.0,0.05882352963089943,0.0,0.0,0.0,0.6745098233222961,0.33725491166114807,0.4627451002597809,0.48627451062202454,0.18431372940540314,0.3137255012989044,0.8745098114013672,0.8666666746139526,0.24705882370471954,0.250980406999588,0.6313725709915161,0.3607843220233917,0.32156863808631897,0.24705882370471954,0.37254902720451355,0.2980392277240753,1.0,0.7137255072593689,0.0,0.0,0.5607843399047852,0.6901960968971252,0.3450980484485626,0.33725491166114807
appbox,33.4_20_2,33.4,20,2,85,1564556658343.0,0.9686274528503418,0.9764705896377563,0.46666666865348816,0.1921568661928177,1.0,0.9607843160629272,0.21960784494876862,0.15294118225574493,1.0,0.9411764740943909,0.7098039388656616,0.7333333492279053,0.7882353067398071,0.929411768913269,1.0,1.0,0.0,0.0,0.21176470816135406,0.0,0.07058823853731155,0.0,0.0,0.0,0.6705882549285889,0.33725491166114807,0.46666666865348816,0.4901960790157318,0.18431372940540314,0.32549020648002625,0.886274516582489,0.8705882430076599,0.24705882370471954,0.2549019753932953,0.6196078658103943,0.3450980484485626,0.3333333432674408,0.239215686917305,0.37254902720451355,0.30588236451148987,1.0,0.7137255072593689,0.0,0.0,0.5607843399047852,0.7019608020782471,0.364705890417099,0.3490196168422699
appbox,33.4_20_2,33.4,20,2,86,1564556658358.0,0.9725490212440491,0.9764705896377563,0.48627451062202454,0.20392157137393951,1.0,0.9607843160629272,0.21568627655506134,0.16862745583057404,1.0,0.9372549057006836,0.7058823704719543,0.7607843279838562,0.7764706015586853,0.9098039269447327,1.0,1.0,0.0,0.0,0.21960784494876862,0.0,0.062745101749897,0.0,0.0,0.0,0.6705882549285889,0.3450980484485626,0.4431372582912445,0.49803921580314636,0.18431372940540314,0.3176470696926117,0.8705882430076599,0.8588235378265381,0.250980406999588,0.2549019753932953,0.615686297416687,0.3333333432674408,0.32549020648002625,0.239215686917305,0.3450980484485626,0.2980392277240753,1.0,0.7176470756530762,0.0,0.0,0.5568627715110779,0.6901960968971252,0.3490196168422699,0.33725491166114807
appbox,33.4_20_2,33.4,20,2,87,1564556658373.0,0.9686274528503418,0.9764705896377563,0.48235294222831726,0.2078431397676468,1.0,0.9607843160629272,0.2235294133424759,0.16862745583057404,1.0,0.9372549057006836,0.7137255072593689,0.7568627595901489,0.7764706015586853,0.9137254953384399,1.0,1.0,0.0,0.0,0.21568627655506134,0.0,0.06666667014360428,0.0,0.0,0.0,0.6784313917160034,0.3450980484485626,0.45098039507865906,0.4941176474094391,0.18431372940540314,0.32156863808631897,0.8666666746139526,0.8666666746139526,0.24705882370471954,0.2549019753932953,0.6117647290229797,0.33725491166114807,0.3294117748737335,0.239215686917305,0.3529411852359772,0.2980392277240753,1.0,0.7176470756530762,0.0,0.0,0.5568627715110779,0.6941176652908325,0.3450980484485626,0.3450980484485626
appbox,33.4_20_2,33.4,20,2,88,1564556658388.0,0.9686274528503418,0.9647058844566345,0.47843137383461,0.19607843458652496,1.0,0.9686274528503418,0.2078431397676468,0.15294118225574493,1.0,0.95686274766922,0.7176470756530762,0.7686274647712708,0.800000011920929,0.9215686321258545,1.0,1.0,0.0,0.0,0.21960784494876862,0.0,0.062745101749897,0.0,0.0,0.0,0.6666666865348816,0.33725491166114807,0.4431372582912445,0.4941176474094391,0.18039216101169586,0.3019607961177826,0.8666666746139526,0.8627451062202454,0.25882354378700256,0.2549019753932953,0.6039215922355652,0.32156863808631897,0.3294117748737335,0.25882354378700256,0.3333333432674408,0.27843138575553894,1.0,0.7176470756530762,0.0,0.0,0.5607843399047852,0.6823529601097107,0.34117648005485535,0.33725491166114807
appbox,33.4_20_2,33.4,20,2,89,1564556658404.0,0.9647058844566345,0.9647058844566345,0.4901960790157318,0.2078431397676468,1.0,0.9607843160629272,0.2235294133424759,0.14901961386203766,1.0,0.9411764740943909,0.7058823704719543,0.7411764860153198,0.7882353067398071,0.9176470637321472,1.0,1.0,0.0,0.0,0.2235294133424759,0.0,0.062745101749897,0.0,0.0,0.0,0.6705882549285889,0.33725491166114807,0.4627451002597809,0.49803921580314636,0.18431372940540314,0.3137255012989044,0.8784313797950745,0.8784313797950745,0.22745098173618317,0.22745098173618317,0.6117647290229797,0.3294117748737335,0.2980392277240753,0.2235294133424759,0.3450980484485626,0.2705882489681244,1.0,0.7058823704719543,0.0,0.0,0.5529412031173706,0.6823529601097107,0.3490196168422699,0.3490196168422699
appbox,33.4_20_2,33.4,20,2,90,1564556658419.0,0.9647058844566345,0.9686274528503418,0.47843137383461,0.1921568661928177,1.0,0.9647058844566345,0.21568627655506134,0.16862745583057404,1.0,0.9333333373069763,0.7019608020782471,0.7568627595901489,0.7803921699523926,0.9137254953384399,1.0,1.0,0.0,0.0,0.21960784494876862,0.0,0.07450980693101883,0.0,0.0,0.0,0.6745098233222961,0.34117648005485535,0.4431372582912445,0.49803921580314636,0.1882352977991104,0.32156863808631897,0.8784313797950745,0.8666666746139526,0.239215686917305,0.24313725531101227,0.6000000238418579,0.3137255012989044,0.32549020648002625,0.239215686917305,0.33725491166114807,0.29019609093666077,1.0,0.7137255072593689,0.0,0.0,0.5607843399047852,0.6941176652908325,0.3294117748737335,0.3176470696926117
appbox,33.4_20_2,33.4,20,2,91,1564556658434.0,0.9725490212440491,0.9725490212440491,0.47843137383461,0.1921568661928177,1.0,0.95686274766922,0.21960784494876862,0.15294118225574493,1.0,0.9333333373069763,0.6980392336845398,0.7333333492279053,0.7882353067398071,0.9254902005195618,1.0,1.0,0.0,0.0,0.2235294133424759,0.0,0.06666667014360428,0.0,0.0,0.0,0.6666666865348816,0.3294117748737335,0.45490196347236633,0.4901960790157318,0.18431372940540314,0.32156863808631897,0.8784313797950745,0.8745098114013672,0.25882354378700256,0.25882354378700256,0.6235294342041016,0.33725491166114807,0.33725491166114807,0.24313725531101227,0.364705890417099,0.2980392277240753,1.0,0.7058823704719543,0.0,0.0,0.5607843399047852,0.6980392336845398,0.3490196168422699,0.3450980484485626
appbox,33.4_20_2,33.4,20,2,92,1564556658449.0,0.9686274528503418,0.9764705896377563,0.48627451062202454,0.20000000298023224,1.0,0.9607843160629272,0.22745098173618317,0.16078431904315948,1.0,0.9411764740943909,0.7176470756530762,0.7490196228027344,0.7882353067398071,0.9333333373069763,1.0,1.0,0.0,0.0,0.21960784494876862,0.0,0.07058823853731155,0.0,0.0,0.0,0.6666666865348816,0.33725491166114807,0.45098039507865906,0.48235294222831726,0.18431372940540314,0.3294117748737335,0.8745098114013672,0.8666666746139526,0.23529411852359772,0.24313725531101227,0.6235294342041016,0.33725491166114807,0.3176470696926117,0.22745098173618317,0.364705890417099,0.2980392277240753,1.0,0.7058823704719543,0.0,0.0,0.5529412031173706,0.6980392336845398,0.3529411852359772,0.3450980484485626
appbox,33.4_20_2,33.4,20,2,93,1564556658464.0,0.9764705896377563,0.9843137264251709,0.46666666865348816,0.20000000298023224,1.0,0.9686274528503418,0.21568627655506134,0.1568627506494522,1.0,0.9333333373069763,0.6980392336845398,0.7333333492279053,0.7882353067398071,0.9254902005195618,1.0,1.0,0.0,0.0,0.21176470816135406,0.0,0.06666667014360428,0.0,0.0,0.0,0.6666666865348816,0.3294117748737335,0.45490196347236633,0.4901960790157318,0.18431372940540314,0.32156863808631897,0.8784313797950745,0.8705882430076599,0.24705882370471954,0.2549019753932953,0.6117647290229797,0.3450980484485626,0.3294117748737335,0.239215686917305,0.3607843220233917,0.3019607961177826,1.0,0.7058823704719543,0.0,0.0,0.5607843399047852,0.6980392336845398,0.34117648005485535,0.3333333432674408
appbox,33.4_20_2,33.4,20,2,94,1564556658480.0,0.9725490212440491,0.9686274528503418,0.47843137383461,0.2078431397676468,1.0,0.9725490212440491,0.21960784494876862,0.1568627506494522,1.0,0.929411768913269,0.7098039388656616,0.7529411911964417,0.7882353067398071,0.9137254953384399,1.0,1.0,0.0,0.0,0.21176470816135406,0.0,0.062745101749897,0.0,0.0,0.0,0.6784313917160034,0.33725491166114807,0.45098039507865906,0.4941176474094391,0.19607843458652496,0.32156863808631897,0.8745098114013672,0.8784313797950745,0.25882354378700256,0.2549019753932953,0.6000000238418579,0.3294117748737335,0.3333333432674408,0.25882354378700256,0.34117648005485535,0.27843138575553894,1.0,0.7098039388656616,0.0,0.0,0.5686274766921997,0.6941176652908325,0.34117648005485535,0.3450980484485626
appbox,33.4_20_2,33.4,20,2,95,1564556658495.0,0.9686274528503418,0.9686274528503418,0.48235294222831726,0.2078431397676468,1.0,0.9647058844566345,0.21960784494876862,0.15294118225574493,1.0,0.9450980424880981,0.7019608020782471,0.7450980544090271,0.7882353067398071,0.9215686321258545,1.0,1.0,0.0,0.0,0.21568627655506134,0.0,0.062745101749897,0.0,0.0,0.0,0.6705882549285889,0.34117648005485535,0.4588235318660736,0.501960813999176,0.18431372940540314,0.3176470696926117,0.8745098114013672,0.8784313797950745,0.23137255012989044,0.23137255012989044,0.6196078658103943,0.3450980484485626,0.2980392277240753,0.22745098173618317,0.35686275362968445,0.29019609093666077,1.0,0.7098039388656616,0.0,0.0,0.5529412031173706,0.686274528503418,0.3529411852359772,0.35686275362968445
appbox,33.4_20_2,33.4,20,2,96,1564556658510.0,0.9686274528503418,0.9647058844566345,0.4745098054409027,0.20000000298023224,1.0,0.9686274528503418,0.21568627655506134,0.15294118225574493,1.0,0.9215686321258545,0.7058823704719543,0.7529411911964417,0.7803921699523926,0.9058823585510254,1.0,1.0,0.0,0.0,0.21568627655506134,0.0,0.06666667014360428,0.0,0.0,0.0,0.6745098233222961,0.33725491166114807,0.4431372582912445,0.4901960790157318,0.19607843458652496,0.32156863808631897,0.8705882430076599,0.8745098114013672,0.24313725531101227,0.239215686917305,0.6000000238418579,0.32549020648002625,0.3176470696926117,0.24313725531101227,0.34117648005485535,0.27843138575553894,1.0,0.7058823704719543,0.0,0.0,0.5647059082984924,0.6901960968971252,0.3490196168422699,0.3529411852359772
